id,key,value,type
3468,highway,tertiary,regular
3468,lanes,3,regular
3468,backward,1,lanes
3468,forward,2,lanes
3468,lit,yes,regular
3468,maxspeed,20 mph,regular
3468,name,Albyn Place,regular
3468,sidewalk,both,regular
3468,source,Bing,regular
2429886,access,permissive,regular
2429886,highway,tertiary,regular
2429886,junction,roundabout,regular
2429886,lit,yes,regular
2429886,maxspeed,20 mph,regular
2429886,name,Queens Drive,regular
2429887,direction,clockwise,regular
2429887,highway,tertiary,regular
2429887,junction,roundabout,regular
2429887,lit,yes,regular
2429887,maxspeed,20 mph,regular
2429887,name,Queen's Drive,regular
2429887,oneway,yes,regular
2429887,source,Bing,regular
2429890,highway,tertiary,regular
2429890,junction,roundabout,regular
2429890,lit,yes,regular
2429890,maxspeed,20 mph,regular
2429890,name,Canongate,regular
2429890,oneway,yes,regular
2429890,source,Bing,regular
2429892,highway,tertiary,regular
2429892,junction,roundabout,regular
2429892,lit,yes,regular
2429892,maxspeed,20 mph,regular
2429892,name,Queen's Drive,regular
2429892,oneway,yes,regular
2429892,source,Bing,regular
2954058,highway,tertiary,regular
2954058,maxspeed,20 mph,regular
2954058,name,Cowgate,regular
2954058,sidewalk,both,regular
2954058,source,Bing,regular
2954059,bridge,yes,regular
2954059,highway,primary,regular
2954059,backward,2,lanes
2954059,forward,2,lanes
2954059,layer,2,regular
2954059,lit,yes,regular
2954059,maxspeed,20 mph,regular
2954059,name,North Bridge,regular
2954059,ref,A7,regular
2954059,sidewalk,both,regular
2954059,source,Bing,regular
2954059,surface,asphalt,regular
2954059,lanes,left|through,turn:backward
2956309,highway,residential,regular
2956309,incline,down,regular
2956309,maxspeed,20 mph,regular
2956309,name,Blair Street,regular
2956309,oneway,yes,regular
2956309,source,Bing,regular
2956309,surface,cobblestone,regular
2956310,highway,tertiary,regular
2956310,int_name,The Royal Mile,regular
2956310,lit,yes,regular
2956310,maxspeed,20 mph,regular
2956310,name,Lawnmarket,regular
2956310,sidewalk,both,regular
2956310,source,Bing,regular
2956310,surface,cobblestone,regular
2956310,wikipedia,en:Royal Mile,regular
2956311,highway,tertiary,regular
2956311,maxspeed,20 mph,regular
2956311,name,Candlemaker Row,regular
2956311,oneway,yes,regular
2956311,bicycle,no,oneway
2956311,bus,no,oneway
2956311,sidewalk,both,regular
2956311,source,Bing,regular
2956311,surface,asphalt,regular
2956313,highway,tertiary,regular
2956313,maxspeed,20 mph,regular
2956313,name,Grassmarket,regular
2956313,smoothness,excellent,regular
2956313,source,Bing,regular
2956313,surface,asphalt,regular
2956314,highway,service,regular
2956314,maxspeed,20 mph,regular
2956314,name,Grassmarket,regular
2956314,oneway,yes,regular
2956314,source,Bing,regular
2956314,surface,cobblestone,regular
2956316,highway,tertiary,regular
2956316,lanes,2,regular
2956316,maxspeed,20 mph,regular
2956316,name,Waverley Bridge,regular
2956316,sidewalk,separate,regular
2956316,source,Bing,regular
2956317,cycleway,lane,regular
2956317,highway,tertiary,regular
2956317,lanes,2,regular
2956317,lit,yes,regular
2956317,maxspeed,20 mph,regular
2956317,name,The Mound,regular
2956317,sidewalk,both,regular
2956317,source,Bing,regular
2956321,highway,unclassified,regular
2956321,int_name,The Royal Mile,regular
2956321,lit,yes,regular
2956321,maxspeed,20 mph,regular
2956321,name,High Street,regular
2956321,sidewalk,both,regular
2956321,source,Bing,regular
2956321,surface,cobblestone,regular
2956321,wikipedia,en:Royal Mile,regular
2956325,highway,tertiary,regular
2956325,maxspeed,20 mph,regular
2956325,name,Princes Street,regular
2956325,note,Princes Street is no longer the A8 see http://en.wikipedia.org/wiki/A8_road_(Scotland),regular
2956325,old_ref,A8,regular
2956325,oneway,yes,regular
2956325,sidewalk,separate,regular
2956325,source,Bing,regular
2956326,access,no,regular
2956326,bicycle,designated,regular
2956326,bus,designated,regular
2956326,foot,yes,regular
2956326,highway,unclassified,regular
2956326,maxspeed,20 mph,regular
2956326,motor_vehicle,no,regular
2956326,name,Princes Street,regular
2956326,note,Princes Street is no longer the A8 see http://en.wikipedia.org/wiki/A8_road_(Scotland),regular
2956326,old_ref,A8,regular
2956326,oneway,yes,regular
2956326,sidewalk,separate,regular
2956326,source,Bing,regular
2956326,surface,asphalt,regular
2956326,taxi,designated,regular
2956326,wikipedia,en:Princes Street,regular
2956327,highway,unclassified,regular
2956327,lit,yes,regular
2956327,maxspeed,20 mph,regular
2956327,name,George Street,regular
2956327,oneway,yes,regular
2956327,source,Bing,regular
2956327,surface,paved,regular
2956327,wikipedia,en:George Street Edinburgh,regular
2956329,highway,unclassified,regular
2956329,lit,yes,regular
2956329,maxspeed,20 mph,regular
2956329,name,George Street,regular
2956329,oneway,yes,regular
2956329,source,Bing,regular
2956329,surface,paved,regular
2956329,wikipedia,en:George Street Edinburgh,regular
2956332,highway,primary,regular
2956332,lit,yes,regular
2956332,maxspeed,20 mph,regular
2956332,name,Nicolson Street,regular
2956332,ref,A7,regular
2956332,source,Bing,regular
2956332,surface,asphalt,regular
2956333,highway,primary,regular
2956333,lit,yes,regular
2956333,maxspeed,20 mph,regular
2956333,name,South Clerk Street,regular
2956333,ref,A7,regular
2956333,sidewalk,both,regular
2956333,source,Bing,regular
2956345,bicycle,no,regular
2956345,foot,no,regular
2956345,highway,tertiary,regular
2956345,lanes,2,regular
2956345,lit,yes,regular
2956345,maxspeed,40 mph,regular
2956345,name,West Approach Road,regular
2956345,source,OS_OpenData_StreetView,regular
2970983,highway,primary,regular
2970983,lanes,2,regular
2970983,lit,yes,regular
2970983,maxspeed,20 mph,regular
2970983,name,Melville Drive,regular
2970983,ref,A700,regular
2970983,source,Bing,regular
2970983,surface,asphalt,regular
2990879,highway,residential,regular
2990879,lanes,2,regular
2990879,lit,yes,regular
2990879,maxspeed,20 mph,regular
2990879,name,Grange Crescent,regular
2990879,sidewalk,both,regular
2990879,surface,asphalt,regular
3017249,highway,unclassified,regular
3017249,maxspeed,20 mph,regular
3017249,name,Summerhall Square,regular
3017254,cycleway,lane,regular
3017254,highway,tertiary,regular
3017254,lit,yes,regular
3017254,maxspeed,20 mph,regular
3017254,name,Ratcliffe Terrace,regular
3017254,surface,asphalt,regular
3017271,highway,tertiary,regular
3017271,lanes,2,regular
3017271,lit,yes,regular
3017271,maxspeed,20 mph,regular
3017271,name,Strathearn Place,regular
3017271,sidewalk,both,regular
3017271,surface,asphalt,regular
3017272,highway,residential,regular
3017272,maxspeed,20 mph,regular
3017272,name,Greenhill Place,regular
3017274,highway,residential,regular
3017274,maxspeed,20 mph,regular
3017274,name,Whitehouse Loan,regular
3017274,left,Alvanley Terrace,name
3017274,sidewalk,both,regular
3017274,smoothness,excellent,regular
3017274,source,Bing,regular
3017274,surface,asphalt,regular
3017281,highway,tertiary,regular
3017281,lanes,2,regular
3017281,maxspeed,20 mph,regular
3017281,name,Marchmont Road,regular
3017281,sidewalk,both,regular
3017282,bicycle,designated,regular
3017282,right,lane,cycleway
3017282,foot,designated,regular
3017282,highway,pedestrian,regular
3017282,lcn,yes,regular
3017282,lit,yes,regular
3017282,name,Middle Meadow Walk,regular
3017282,segregated,yes,regular
3017282,source,Bing,regular
3017282,surface,asphalt,regular
3017282,width,6,regular
3818208,highway,residential,regular
3818208,maxspeed,20 mph,regular
3818208,name,Blackwood Crescent,regular
3818208,source,Bing,regular
3818214,highway,primary,regular
3818214,maxspeed,20 mph,regular
3818214,name,West Preston Street,regular
3818214,ref,A700,regular
3819004,comment,reinstate prev not:name tag,regular
3819004,cycleway,lane,regular
3819004,highway,primary,regular
3819004,maxspeed,20 mph,regular
3819004,name,Summerhall,regular
3819004,name,Summerhall Crescent,not
3819004,ref,A700,regular
3819004,source,Bing,regular
3819004,surface,asphalt,regular
3819005,highway,primary,regular
3819005,lanes,2,regular
3819005,lit,yes,regular
3819005,maxspeed,20 mph,regular
3819005,name,East Preston Street,regular
3819005,old_ref,A68,regular
3819005,ref,A7,regular
3819005,sidewalk,both,regular
3819005,source,Bing,regular
3819006,highway,tertiary,regular
3819006,lit,yes,regular
3819006,maxspeed,20 mph,regular
3819006,name,Salisbury Place,regular
3819007,cycleway,lane,regular
3819007,highway,primary,regular
3819007,lanes,3,regular
3819007,forward,2,lanes
3819007,lit,yes,regular
3819007,maxspeed,20 mph,regular
3819007,name,Summerhall Place,regular
3819007,right,Lord Russell Place,name
3819007,ref,A700,regular
3819007,sidewalk,both,regular
3819007,surface,asphalt,regular
3849560,highway,tertiary,regular
3849560,lanes,2,regular
3849560,lit,yes,regular
3849560,maxspeed,20 mph,regular
3849560,name,Henderson Terrace,regular
3849560,source,Bing,regular
3849560,surface,asphalt,regular
3850463,highway,primary,regular
3850463,lanes,2,regular
3850463,lit,yes,regular
3850463,maxspeed,20 mph,regular
3850463,name,Ardmillan Terrace,regular
3850463,ref,A70,regular
3850463,surface,asphalt,regular
3850464,highway,tertiary,regular
3850464,lanes,2,regular
3850464,lit,yes,regular
3850464,maxspeed,20 mph,regular
3850464,name,Angle Park Terrace,regular
3850464,source,Bing,regular
3850464,surface,asphalt,regular
3908324,cycleway,lane,regular
3908324,highway,tertiary,regular
3908324,lanes,2,regular
3908324,lit,yes,regular
3908324,maxspeed,20 mph,regular
3908324,name,Bank Street,regular
3908324,sidewalk,both,regular
3908324,source,Bing,regular
3908325,cycleway,lane,regular
3908325,highway,tertiary,regular
3908325,maxspeed,20 mph,regular
3908325,name,George IV Bridge,regular
3908325,sidewalk,both,regular
3908325,source,Bing,regular
3908325,surface,asphalt,regular
3908327,highway,tertiary,regular
3908327,lit,yes,regular
3908327,maxspeed,20 mph,regular
3908327,name,George IV Bridge,regular
3908327,sidewalk,both,regular
3908327,source,Bing,regular
3908328,bridge,yes,regular
3908328,highway,tertiary,regular
3908328,layer,1,regular
3908328,maxspeed,20 mph,regular
3908328,name,George IV Bridge,regular
3908328,source,Bing,regular
3908329,cycleway,lane,regular
3908329,highway,tertiary,regular
3908329,lanes,2,regular
3908329,lit,yes,regular
3908329,maxspeed,20 mph,regular
3908329,name,North Bank Street,regular
3908329,sidewalk,both,regular
3908329,source,Bing,regular
3908331,highway,tertiary,regular
3908331,lanes,2,regular
3908331,maxspeed,20 mph,regular
3908331,name,Market Street,regular
3908331,sidewalk,both,regular
3908331,source,Bing,regular
3931647,highway,tertiary_link,regular
3931647,maxspeed,20 mph,regular
3931647,name,Forrest Road,regular
3931647,oneway,yes,regular
3931647,sidewalk,both,regular
3931647,source,Bing,regular
3931648,highway,tertiary_link,regular
3931648,maxspeed,20 mph,regular
3931648,name,Teviot Place,regular
3931648,name,Lauriston Place,not
3931648,oneway,yes,regular
3931648,source,Bing,regular
3931648,surface,asphalt,regular
3931650,left,lane,cycleway
3931650,highway,tertiary,regular
3931650,maxspeed,20 mph,regular
3931650,oneway,yes,regular
3931650,source,Bing,regular
3931651,left,lane,cycleway
3931651,highway,tertiary,regular
3931651,maxspeed,20 mph,regular
3931651,name,Greyfriars Place,regular
3931651,oneway,yes,regular
3931651,source,Bing,regular
3932694,left,lane,cycleway
3932694,highway,tertiary,regular
3932694,maxspeed,20 mph,regular
3932694,name,Lothian Street,regular
3932694,oneway,yes,regular
3932694,sidewalk,left,regular
3932694,source,Bing,regular
3932694,surface,asphalt,regular
3987824,highway,unclassified,regular
3987824,maxspeed,20 mph,regular
3987824,name,West Bow,regular
3987824,oneway,yes,regular
3987824,source,Bing,regular
3987824,surface,cobblestone,regular
3992691,highway,unclassified,regular
3992691,lit,yes,regular
3992691,maxspeed,20 mph,regular
3992691,name,George Street,regular
3992691,oneway,yes,regular
3992691,source,Bing,regular
3992691,surface,paved,regular
3992691,wikipedia,en:George Street Edinburgh,regular
3992692,highway,unclassified,regular
3992692,lit,yes,regular
3992692,maxspeed,20 mph,regular
3992692,name,George Street,regular
3992692,oneway,yes,regular
3992692,source,Bing,regular
3992692,surface,paved,regular
3992692,wikipedia,en:George Street Edinburgh,regular
3992693,highway,unclassified,regular
3992693,lit,yes,regular
3992693,maxspeed,20 mph,regular
3992693,name,George Street,regular
3992693,oneway,yes,regular
3992693,source,Bing,regular
3992693,surface,paved,regular
3992693,wikipedia,en:George Street Edinburgh,regular
3992694,highway,unclassified,regular
3992694,lit,yes,regular
3992694,maxspeed,20 mph,regular
3992694,name,George Street,regular
3992694,oneway,yes,regular
3992694,source,Bing,regular
3992694,surface,paved,regular
3992694,wikipedia,en:George Street Edinburgh,regular
3993976,highway,tertiary,regular
3993976,junction,roundabout,regular
3993976,lit,yes,regular
3993976,maxspeed,20 mph,regular
3993976,name,Queens Drive,regular
3993976,oneway,yes,regular
3993977,highway,tertiary,regular
3993977,lanes,2,regular
3993977,lit,yes,regular
3993977,maxspeed,20 mph,regular
3993977,name,Holyrood Park Road,regular
3993996,highway,residential,regular
3993996,maxspeed,20 mph,regular
3993996,name,West Newington Place,regular
3993996,width,10,regular
3993997,highway,primary,regular
3993997,lit,yes,regular
3993997,maxspeed,20 mph,regular
3993997,name,Newington Road,regular
3993997,old_ref,A7,regular
3993997,ref,A701,regular
3993998,cycleway,share_busway,regular
3993998,highway,primary,regular
3993998,lanes,4,regular
3993998,psv,2,lanes
3993998,lit,yes,regular
3993998,maxspeed,30 mph,regular
3993998,name,Mayfield Gardens,regular
3993998,old_ref,A7,regular
3993998,ref,A701,regular
3993998,sidewalk,both,regular
3993999,cycleway,share_busway,regular
3993999,highway,primary,regular
3993999,lanes,4,regular
3993999,psv,2,lanes
3993999,lit,yes,regular
3993999,maxspeed,30 mph,regular
3993999,name,Minto Street,regular
3993999,old_ref,A7,regular
3993999,ref,A701,regular
3994000,highway,residential,regular
3994000,lit,yes,regular
3994000,maxspeed,20 mph,regular
3994000,name,West Mayfield,regular
3994003,highway,footway,regular
3994003,name,West Newington Place,regular
3994034,access,permissive,regular
3994034,highway,tertiary,regular
3994034,lanes,2,regular
3994034,lit,yes,regular
3994034,maxspeed,20 mph,regular
3994034,name,Queens Drive,regular
3994035,access,permissive,regular
3994035,highway,tertiary,regular
3994035,lanes,2,regular
3994035,lit,no,regular
3994035,maxspeed,20 mph,regular
3994035,name,Queen's Drive,regular
3994035,source,Bing,regular
3995766,highway,residential,regular
3995766,lit,yes,regular
3995766,maxspeed,20 mph,regular
3995766,name,Sciennes,regular
3995766,source,Bing,regular
3995766,surface,asphalt,regular
3998717,highway,track,regular
3998717,name,The Radical Road,regular
3998717,sac_scale,hiking,regular
3998717,surface,gravel,regular
4000969,highway,service,regular
4000969,lanes,1,regular
4000969,lit,yes,regular
4000969,maxspeed,20 mph,regular
4000969,name,Upper Bow,regular
4000969,smoothness,intermediate,regular
4000969,source,Bing,regular
4000969,surface,cobblestone,regular
4000970,highway,unclassified,regular
4000970,int_name,The Royal Mile,regular
4000970,lit,yes,regular
4000970,maxspeed,20 mph,regular
4000970,name,Castlehill,regular
4000970,source,Bing,regular
4000970,surface,cobblestone,regular
4000970,wikipedia,en:Royal Mile,regular
4000972,highway,tertiary,regular
4000972,lit,yes,regular
4000972,maxspeed,20 mph,regular
4000972,name,Beaufort Road,regular
4000972,sidewalk,both,regular
4000972,source,Bing,regular
4003474,highway,residential,regular
4003474,maxspeed,20 mph,regular
4003474,name,Lutton Place,regular
4003474,source,Bing,regular
4003475,highway,residential,regular
4003475,maxspeed,20 mph,regular
4003475,name,Montague Street,regular
4003475,source,Bing,regular
4003476,highway,unclassified,regular
4003476,maxspeed,20 mph,regular
4003476,name,Hope Park Terrace,regular
4003476,source,Bing,regular
4003477,highway,unclassified,regular
4003477,maxspeed,20 mph,regular
4003477,name,Bernard Terrace,regular
4003477,source,Bing,regular
4003478,highway,residential,regular
4003478,lit,yes,regular
4003478,maxspeed,20 mph,regular
4003478,name,St Leonard's Lane,regular
4003478,source,Bing,regular
4003478,surface,cobblestone,regular
4003493,highway,residential,regular
4003493,lit,yes,regular
4003493,maxspeed,20 mph,regular
4003493,name,Sciennes Gardens,regular
4003493,source,Bing,regular
4003494,alt_name,Sciennes Gardens,regular
4003494,highway,residential,regular
4003494,lit,yes,regular
4003494,maxspeed,20 mph,regular
4003494,name,Sciennes Hill Place,regular
4003494,source,Bing,regular
4003495,highway,residential,regular
4003495,lit,yes,regular
4003495,maxspeed,20 mph,regular
4003495,name,Sciennes Place,regular
4003515,highway,residential,regular
4003515,lit,yes,regular
4003515,maxspeed,20 mph,regular
4003515,name,Thirlestane Road,regular
4003515,sidewalk,both,regular
4003515,surface,cobblestone,regular
4006433,highway,residential,regular
4006433,maxspeed,20 mph,regular
4006433,name,Oxford Street,regular
4006433,source,Bing,regular
4006434,highway,residential,regular
4006434,lanes,2,regular
4006434,lit,yes,regular
4006434,maxspeed,20 mph,regular
4006434,name,South Oxford Street,regular
4006434,sidewalk,both,regular
4006434,source,Bing,regular
4006434,surface,cobblestone,regular
4006435,highway,tertiary,regular
4006435,maxspeed,20 mph,regular
4006435,name,St Mary's Street,regular
4006435,source,Bing,regular
4006435,surface,cobblestone,regular
4006437,highway,unclassified,regular
4006437,maxspeed,20 mph,regular
4006437,name,St John Street,regular
4006437,source,Bing,regular
4006439,highway,tertiary,regular
4006439,maxspeed,20 mph,regular
4006439,name,Holyrood Road,regular
4006439,source,Bing,regular
4006440,highway,unclassified,regular
4006440,lit,yes,regular
4006440,maxspeed,20 mph,regular
4006440,name,Holyrood Gait,regular
4006440,source,Bing,regular
4006441,access,yes,regular
4006441,highway,tertiary,regular
4006441,lanes,2,regular
4006441,lit,no,regular
4006441,maxspeed,20 mph,regular
4006441,name,Queen's Drive,regular
4006441,source,Bing,regular
4006442,highway,service,regular
4006442,junction,roundabout,regular
4006442,oneway,yes,regular
4006442,source,Bing,regular
4006443,highway,service,regular
4006443,source,Bing,regular
4006444,highway,tertiary,regular
4006444,lanes,2,regular
4006444,lit,yes,regular
4006444,maxspeed,20 mph,regular
4006444,name,Horse Wynd,regular
4006444,source,Bing,regular
4006445,highway,tertiary,regular
4006445,lanes,2,regular
4006445,lit,yes,regular
4006445,maxspeed,20 mph,regular
4006445,name,Queen's Drive,regular
4006445,source,Bing,regular
4006446,highway,residential,regular
4006446,maxspeed,20 mph,regular
4006446,name,Parkside Street,regular
4006446,source,Bing,regular
4006447,highway,residential,regular
4006447,maxspeed,20 mph,regular
4006447,name,Parkside Terrace,regular
4006447,source,Bing,regular
4006448,highway,service,regular
4006448,source,Bing,regular
4006450,highway,residential,regular
4006450,maxspeed,20 mph,regular
4006450,name,Hermits Croft,regular
4006450,source,Bing,regular
4006451,highway,residential,regular
4006451,maxspeed,20 mph,regular
4006451,name,Terrars Croft,regular
4006451,source,Bing,regular
4006452,highway,residential,regular
4006452,maxspeed,20 mph,regular
4006452,name,Parkside Terrace,regular
4006452,source,Bing,regular
4006455,highway,tertiary,regular
4006455,lit,yes,regular
4006455,maxspeed,20 mph,regular
4006455,name,St Leonard's Street,regular
4006455,sidewalk,both,regular
4006455,source,Bing,regular
4006456,highway,tertiary,regular
4006456,lit,yes,regular
4006456,maxspeed,20 mph,regular
4006456,name,Dalkeith Road,regular
4006456,sidewalk,both,regular
4006456,source,Bing,regular
4006532,highway,unclassified,regular
4006532,maxspeed,20 mph,regular
4006532,name,North Castle Street,regular
4006532,source,Bing,regular
4006532,surface,asphalt,regular
4006677,access,permissive,regular
4006677,highway,tertiary,regular
4006677,lit,no,regular
4006677,maxspeed,20 mph,regular
4006677,name,Queen's Drive,regular
4006677,source,Bing,regular
4007686,highway,residential,regular
4007686,maxspeed,20 mph,regular
4007686,name,Rankeillor Street,regular
4007686,sidewalk,both,regular
4007686,source,Bing,regular
4007687,highway,residential,regular
4007687,maxspeed,20 mph,regular
4007687,name,New John's Place,regular
4007687,source,Bing,regular
4007688,highway,residential,regular
4007688,maxspeed,20 mph,regular
4007688,name,Cowan's Close,regular
4007688,source,Bing,regular
4007689,cycleway,opposite_lane,regular
4007689,highway,residential,regular
4007689,maxspeed,20 mph,regular
4007689,name,East Crosscauseway,regular
4007689,oneway,yes,regular
4007689,bicycle,no,oneway
4007689,source,Bing,regular
4007690,comment,reinstate prev not:name tag,regular
4007690,covered,yes,regular
4007690,highway,residential,regular
4007690,maxspeed,20 mph,regular
4007690,name,Hamilton's Folly Mews,regular
4007690,name,Hamiltons Folly Mews,not
4007690,source,Bing,regular
4007691,highway,service,regular
4007691,source,Bing,regular
4007692,highway,residential,regular
4007692,maxspeed,20 mph,regular
4007692,name,Parkside Terrace,regular
4007692,source,Bing,regular
4007693,highway,residential,regular
4007693,maxspeed,20 mph,regular
4007693,name,Parkside Terrace,regular
4007693,source,Bing,regular
4007696,car,no,regular
4007696,foot,yes,regular
4007696,highway,footway,regular
4007696,source,Bing,regular
4007697,highway,service,regular
4007697,maxspeed,20 mph,regular
4007697,source,Bing,regular
4007699,highway,residential,regular
4007699,maxspeed,20 mph,regular
4007699,name,East Parkside,regular
4007699,source,Bing,regular
4007701,highway,service,regular
4007701,source,Bing,regular
4012511,highway,residential,regular
4012511,lit,yes,regular
4012511,maxspeed,20 mph,regular
4012511,name,Moncrieff Terrace,regular
4012513,highway,residential,regular
4012513,lit,yes,regular
4012513,maxspeed,20 mph,regular
4012513,name,Millerfield Place,regular
4012513,source,Bing,regular
4012515,highway,residential,regular
4012515,lit,yes,regular
4012515,maxspeed,10 mph,regular
4012515,name,Rillbank Terrace,regular
4012518,highway,residential,regular
4012518,lit,yes,regular
4012518,maxspeed,20 mph,regular
4012518,name,Sylvan Place,regular
4012518,surface,asphalt,regular
4012519,highway,residential,regular
4012519,lit,yes,regular
4012519,maxspeed,20 mph,regular
4012519,name,Fingal Place,regular
4012519,surface,asphalt,regular
4016909,highway,tertiary,regular
4016909,maxspeed,20 mph,regular
4016909,name,Jeffrey Street,regular
4016909,source,Bing,regular
4018876,highway,unclassified,regular
4018876,lit,yes,regular
4018876,maxspeed,20 mph,regular
4018876,name,West Richmond Street,regular
4018876,source,Bing,regular
4018876,surface,asphalt,regular
4018877,highway,unclassified,regular
4018877,maxspeed,20 mph,regular
4018877,name,Richmond Lane,regular
4018877,oneway,yes,regular
4018877,source,Bing,regular
4018878,highway,residential,regular
4018878,maxspeed,20 mph,regular
4018878,name,Gilmour Street,regular
4018878,source,Bing,regular
4018879,highway,residential,regular
4018879,maxspeed,20 mph,regular
4018879,name,Haddon's Court,regular
4018879,oneway,yes,regular
4018879,source,Bing,regular
4018880,highway,residential,regular
4018880,maxspeed,20 mph,regular
4018880,name,Simon Square,regular
4018880,source,Bing,regular
4018881,highway,residential,regular
4018881,maxspeed,20 mph,regular
4018881,name,Howden Street,regular
4018881,source,Bing,regular
4018882,highway,residential,regular
4018882,maxspeed,20 mph,regular
4018882,name,Gibb's Entry,regular
4018882,name,Gibbs Entry,not
4018882,oneway,yes,regular
4018882,source,Bing,regular
4018883,highway,residential,regular
4018883,maxspeed,20 mph,regular
4018883,name,Davie Street,regular
4018883,source,Bing,regular
4018885,highway,unclassified,regular
4018885,maxspeed,20 mph,regular
4018885,name,Buccleuch Place,regular
4018885,oneway,yes,regular
4018885,source,Bing,regular
4018885,surface,cobblestone,regular
4018886,highway,service,regular
4018886,maxspeed,20 mph,regular
4018886,source,Bing,regular
4018886,surface,cobblestone,regular
4018887,highway,service,regular
4018887,lit,yes,regular
4018887,maxspeed,20 mph,regular
4018887,name,Meadow Lane,regular
4018887,sidewalk,left,regular
4018887,source,Bing,regular
4018887,surface,cobblestone,regular
4018906,highway,service,regular
4018906,name,Windmill Lane,regular
4018906,oneway,yes,regular
4018906,private,yes,regular
4018906,source,Bing,regular
4018907,highway,service,regular
4018907,name,Windmill Lane,regular
4018907,oneway,yes,regular
4018907,private,yes,regular
4018907,source,Bing,regular
4018908,highway,service,regular
4018908,name,Windmill Street,regular
4018908,private,yes,regular
4018908,source,Bing,regular
4018909,highway,unclassified,regular
4018909,lit,yes,regular
4018909,maxspeed,20 mph,regular
4018909,name,West Crosscauseway,regular
4018909,oneway,yes,regular
4018909,source,Bing,regular
4018909,surface,cobblestone,regular
4018910,cycleway,lane,regular
4018910,highway,tertiary,regular
4018910,maxspeed,20 mph,regular
4018910,name,Potterrow,regular
4018910,source,Bing,regular
4018916,bicycle,designated,regular
4018916,foot,designated,regular
4018916,highway,cycleway,regular
4018916,lcn,yes,regular
4018916,lit,yes,regular
4018916,name,Leamington Walk,regular
4018916,segregated,yes,regular
4018916,surface,asphalt,regular
4018917,highway,unclassified,regular
4018917,maxspeed,20 mph,regular
4018917,name,Whitehouse Loan,regular
4018917,sidewalk,left,regular
4018917,smoothness,excellent,regular
4018917,surface,asphalt,regular
4018918,highway,residential,regular
4018918,maxspeed,20 mph,regular
4018918,name,Whitehouse Loan,regular
4018918,sidewalk,both,regular
4018918,smoothness,excellent,regular
4018918,surface,asphalt,regular
4018919,highway,residential,regular
4018919,maxspeed,20 mph,regular
4018919,name,Bruntsfield Crescent,regular
4018919,source,Bing,regular
4018920,highway,residential,regular
4018920,maxspeed,20 mph,regular
4018920,name,Leven Terrace,regular
4018920,oneway,yes,regular
4018920,source,Bing,regular
4018921,highway,residential,regular
4018921,maxspeed,20 mph,regular
4018921,name,Glengyle Terrace,regular
4018921,oneway,yes,regular
4018921,source,Bing,regular
4018923,highway,residential,regular
4018923,maxspeed,20 mph,regular
4018923,name,Wright's Houses,regular
4018923,oneway,yes,regular
4018923,sidewalk,left,regular
4018923,source,Bing,regular
4018942,highway,primary,regular
4018942,lanes,2,regular
4018942,lit,yes,regular
4018942,maxspeed,20 mph,regular
4018942,name,Brougham Place,regular
4018942,source,Bing,regular
4018943,highway,primary,regular
4018943,lit,yes,regular
4018943,maxspeed,20 mph,regular
4018943,name,Brougham Street,regular
4018943,ref,A700,regular
4018945,highway,primary,regular
4018945,lanes,2,regular
4018945,lit,yes,regular
4018945,maxspeed,20 mph,regular
4018945,name,Lothian Road,regular
4018945,ref,A700,regular
4018946,highway,unclassified,regular
4018946,lanes,1,regular
4018946,lit,yes,regular
4018946,maxspeed,20 mph,regular
4018946,name,King's Stables Road,regular
4018946,oneway,yes,regular
4018946,source,Bing,regular
4018954,highway,tertiary,regular
4018954,maxspeed,30 mph,regular
4018954,name,Orchard Brae,regular
4018954,source,Bing,regular
4018969,bridge,yes,regular
4018969,highway,primary,regular
4018969,backward,1,lanes
4018969,forward,1,lanes
4018969,layer,1,regular
4018969,lit,yes,regular
4018969,maxspeed,20 mph,regular
4018969,name,Dean Bridge,regular
4018969,ref,A90,regular
4018969,sidewalk,both,regular
4018969,source,Bing,regular
4018979,highway,residential,regular
4018979,lit,yes,regular
4018979,maxspeed,20 mph,regular
4018979,name,Meadow Place,regular
4018979,surface,asphalt,regular
4019080,highway,primary,regular
4019080,maxspeed,20 mph,regular
4019080,name,Waterloo Place,regular
4019080,ref,A1,regular
4019080,source,Bing,regular
4019100,highway,primary,regular
4019100,lanes,2,regular
4019100,maxspeed,20 mph,regular
4019100,name,Regent Road,regular
4019100,ref,A1,regular
4019100,sidewalk,both,regular
4019100,source,Bing,regular
4045043,highway,residential,regular
4045043,maxspeed,20 mph,regular
4045043,name,Spottiswoode Road,regular
4045043,sidewalk,both,regular
4045044,highway,residential,regular
4045044,lit,yes,regular
4045044,maxspeed,20 mph,regular
4045044,name,Spottiswoode Street,regular
4045044,sidewalk,both,regular
4045044,surface,asphalt,regular
4045046,highway,residential,regular
4045046,maxspeed,20 mph,regular
4045046,name,Lauderdale Street,regular
4048467,highway,residential,regular
4048467,maxspeed,20 mph,regular
4048467,name,Viewforth Gardens,regular
4048646,highway,residential,regular
4048646,lanes,2,regular
4048646,lit,yes,regular
4048646,maxspeed,20 mph,regular
4048646,name,Alfred Place,regular
4048646,sidewalk,both,regular
4048646,surface,asphalt,regular
4048648,highway,residential,regular
4048648,lit,yes,regular
4048648,maxspeed,20 mph,regular
4048648,name,Mayfield Terrace,regular
4048648,sidewalk,both,regular
